       0.0000000
-0.00000, 34.2607
-1.00000, 34.2607
-2.00000, 34.2613
-3.00000, 34.2620
-4.00000, 34.2626
-5.00000, 34.2641
-6.00000, 34.2664
-7.00000, 34.2687
-8.00000, 34.2710
-9.00000, 34.2747
-10.0000, 34.2793
-11.0000, 34.2838
-12.0000, 34.2883
-13.0000, 34.2928
-14.0000, 34.2991
-15.0000, 34.3054
-16.0000, 34.3118
-17.0000, 34.3181
-18.0000, 34.3244
-19.0000, 34.3318
-20.0000, 34.3409
-21.0000, 34.3500
-22.0000, 34.3592
-23.0000, 34.3683
-24.0000, 34.3774
-25.0000, 34.3866
-26.0000, 34.3956
-27.0000, 34.4045
-28.0000, 34.4135
-29.0000, 34.4224
-30.0000, 34.4313
-31.0000, 34.4402
-32.0000, 34.4492
-33.0000, 34.4581
-34.0000, 34.4668
-35.0000, 34.4733
-36.0000, 34.4799
-37.0000, 34.4864
-38.0000, 34.4930
-39.0000, 34.4995
-40.0000, 34.5061
-41.0000, 34.5126
-42.0000, 34.5192
-43.0000, 34.5258
-44.0000, 34.5323
-45.0000, 34.5363
-46.0000, 34.5400
-47.0000, 34.5437
-48.0000, 34.5474
-49.0000, 34.5511
-50.0000, 34.5548
-51.0000, 34.5586
-52.0000, 34.5623
-53.0000, 34.5660
-54.0000, 34.5697
-55.0000, 34.5734
-56.0000, 34.5771
-57.0000, 34.5796
-58.0000, 34.5816
-59.0000, 34.5836
-60.0000, 34.5855
-61.0000, 34.5875
-62.0000, 34.5895
-63.0000, 34.5915
-64.0000, 34.5935
-65.0000, 34.5955
-66.0000, 34.5974
-67.0000, 34.5994
-68.0000, 34.6014
-69.0000, 34.6034
-70.0000, 34.6054
-71.0000, 34.6070
-72.0000, 34.6082
-73.0000, 34.6094
-74.0000, 34.6105
-75.0000, 34.6117
-76.0000, 34.6129
-77.0000, 34.6141
-78.0000, 34.6153
-79.0000, 34.6165
-80.0000, 34.6177
-81.0000, 34.6189
-82.0000, 34.6201
-83.0000, 34.6213
-84.0000, 34.6225
